09-23-2017 13:28:36.656,-,AT,"ERROR,0000EEB0000026D1,XBEE-PRO XSC (S3B) 19200,3111,COM5 - 9600/8/N/1/N,10"
09-23-2017 13:28:46.547,5045,RECV,202D37352E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E64207265616469
09-23-2017 13:28:46.610,5046,RECV,6E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353836333333300D0A4C6F6E6769
09-23-2017 13:28:46.673,5047,RECV,747564653A202D37362E343833343832313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E
09-23-2017 13:28:46.735,5048,RECV,3A2032372E31350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A203432
09-23-2017 13:28:46.798,5049,RECV,2E343434363132303030302C202D37362E343833343932303030300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E7465
09-23-2017 13:28:46.860,5050,RECV,6E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203334342E30300D0A4F66667365742066
09-23-2017 13:28:46.922,5051,RECV,726F6D20696E74656E64656420616E676C653A202D3331372E30300D0A5361696C20616E676C653A203330302E3030
09-23-2017 13:28:46.985,5052,RECV,0D0A5461696C20616E676C653A202D37352E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A4375727265
09-23-2017 13:28:47.047,5053,RECV,6E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E34343435
09-23-2017 13:28:47.141,5054,RECV,3836333333300D0A4C6F6E6769747564653A202D37362E343833343832313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A
09-23-2017 13:28:47.172,5055,RECV,426F617420646972656374696F6E3A2032372E31320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E657874205761
09-23-2017 13:28:47.235,5056,RECV,79706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052494748542044495245435420
09-23-2017 13:28:47.313,5057,RECV,52494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A20333434
09-23-2017 13:28:47.360,5058,RECV,2E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331372E30300D0A5361696C20616E676C653A203330302E30300D0A
09-23-2017 13:28:47.422,5059,RECV,5461696C20616E676C653A202D37352E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E74
09-23-2017 13:28:47.485,5060,RECV,2077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353830
09-23-2017 13:28:47.548,5061,RECV,313637300D0A4C6F6E6769747564653A202D37362E343833343738303030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F
09-23-2017 13:28:47.610,5062,RECV,617420646972656374696F6E3A2032372E31310D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D
09-23-2017 13:28:47.673,5063,RECV,2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47
09-23-2017 13:28:47.735,5064,RECV,205249474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E64
09-23-2017 13:28:47.798,5065,RECV,656420616E676C653A203333372E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331302E30300D0A5361696C2061
09-23-2017 13:28:47.860,5066,RECV,6E676C653A203330372E30300D0A5461696C20616E676C653A202D36382E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D
09-23-2017 13:28:47.923,5067,RECV,2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C6174697475
09-23-2017 13:28:47.985,5068,RECV,64653A2034322E343434353830313637300D0A4C6F6E6769747564653A202D37362E343833343738303030300D0A57696E6420772E722E74204E6F7274
09-23-2017 13:28:48.048,5069,RECV,683A203237302E30300D0A426F617420646972656374696F6E3A2032372E30390D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D
09-23-2017 13:28:48.110,5070,RECV,2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052
09-23-2017 13:28:48.173,5071,RECV,49474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E646564
09-23-2017 13:28:48.235,5072,RECV,20616E676C653A203333372E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D33
09-23-2017 13:28:48.298,5073,RECV,31302E30300D0A5361696C20616E676C653A203330372E30300D0A5461696C20616E676C653A202D36382E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172
09-23-2017 13:28:48.360,5074,RECV,792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520
09-23-2017 13:28:48.423,5075,RECV,537475636B210D0A4C617469747564653A2034322E343434353733383333300D0A4C6F6E6769747564653A202D37362E343833343732353030300D0A5769
09-23-2017 13:28:48.485,5076,RECV,6E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2032372E30380D0A2D2D2D2D2D2D2D2D2D2D4E415649
09-23-2017 13:28:48.548,5077,RECV,474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E34383334393230
09-23-2017 13:28:48.610,5078,RECV,3030300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748
09-23-2017 13:28:48.673,5079,RECV,540A0A0D0A496E74656E64656420616E676C653A203334332E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D333136
09-23-2017 13:28:48.735,5080,RECV,2E30300D0A5361696C20616E676C653A203330312E30300D0A5461696C20616E676C653A202D37342E30300D0A2D2D2D2D2D2D2D2D2D2D526F7461727920
09-23-2017 13:28:48.798,5081,RECV,53656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D55205374
09-23-2017 13:28:48.860,5082,RECV,75636B210D0A4C617469747564653A2034322E343434353733383333300D0A4C6F6E6769747564653A202D37362E34
09-23-2017 13:28:48.923,5083,RECV,3833343732353030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2032372E30360D0A2D
09-23-2017 13:28:48.985,5084,RECV,2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34343436313230303030
09-23-2017 13:28:49.048,5085,RECV,2C202D37362E343833343932303030300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F
09-23-2017 13:28:49.110,5086,RECV,723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203334332E30300D0A4F66667365742066726F6D20696E74656E6465
09-23-2017 13:28:49.173,5087,RECV,6420616E676C653A202D3331362E30300D0A5361696C20616E676C653A203330312E30300D0A5461696C20616E676C653A202D37342E30300D0A2D2D2D2D
09-23-2017 13:28:49.235,5088,RECV,2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F6174
09-23-2017 13:28:49.298,5089,RECV,3A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353731383333300D0A4C6F6E6769747564653A202D37362E343833
09-23-2017 13:28:49.360,5090,RECV,343732313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2032372E30380D0A2D2D2D
09-23-2017 13:28:49.423,5091,RECV,2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C20
09-23-2017 13:28:49.485,5092,RECV,2D37362E343833343932303030300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A20
09-23-2017 13:28:49.548,5093,RECV,4449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203334332E30300D0A4F6666736574
09-23-2017 13:28:49.610,5094,RECV,2066726F6D20696E74656E64656420616E676C653A202D3331362E30300D0A5361696C20616E676C653A203330312E30300D0A5461696C20616E676C65
09-23-2017 13:28:49.673,5095,RECV,3A202D37342E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E64207265616469
09-23-2017 13:28:49.735,5096,RECV,6E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353731383333300D0A4C6F6E67
09-23-2017 13:28:49.798,5097,RECV,69747564653A202D37362E343833343732313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F
09-23-2017 13:28:49.860,5098,RECV,6E3A2032372E30370D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A203432
09-23-2017 13:28:49.923,5099,RECV,2E343434363132303030302C202D37362E343833343932303030300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E74
09-23-2017 13:28:49.985,5100,RECV,656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203334332E30300D0A4F66667365742066
09-23-2017 13:28:50.048,5101,RECV,726F6D20696E74656E64656420616E676C653A202D3331362E30300D0A5361696C20616E676C653A203330312E30300D0A5461696C20616E676C653A20
09-23-2017 13:28:50.110,5102,RECV,2D37342E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E67
09-23-2017 13:28:50.188,5103,RECV,20772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434
09-23-2017 13:28:50.235,5104,RECV,353639333333300D0A4C6F6E6769747564653A202D37362E343833343730383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A
09-23-2017 13:28:50.298,5105,RECV,426F617420646972656374696F6E3A2032372E30370D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E657874205761
09-23-2017 13:28:50.360,5106,RECV,79706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E4720524947485420444952454354
09-23-2017 13:28:50.423,5107,RECV,2052494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A20333337
09-23-2017 13:28:50.485,5108,RECV,2E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331302E30300D0A5361696C20616E676C653A203330372E30300D
09-23-2017 13:28:50.548,5109,RECV,0A5461696C20616E676C653A202D36382E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E74
09-23-2017 13:28:50.611,5110,RECV,2077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E3434343536
09-23-2017 13:28:50.673,5111,RECV,39333333300D0A4C6F6E6769747564653A202D37362E343833343730383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F
09-23-2017 13:28:50.735,5112,RECV,617420646972656374696F6E3A2032372E31300D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E6578742057617970
09-23-2017 13:28:50.798,5113,RECV,6F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47205249474854204449524543542052
09-23-2017 13:28:50.861,5114,RECV,494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E
09-23-2017 13:28:50.923,5115,RECV,64656420616E676C653A203333372E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331302E30300D0A5361696C2061
09-23-2017 13:28:50.986,5116,RECV,6E676C653A203330372E30300D0A5461696C20616E676C653A202D36382E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D
09-23-2017 13:28:51.048,5117,RECV,2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C61746974
09-23-2017 13:28:51.111,5118,RECV,7564653A2034322E343434353639333333300D0A4C6F6E6769747564653A202D37362E343833343730383333300D0A57696E6420772E722E74204E6F7274
09-23-2017 13:28:51.173,5119,RECV,683A203237302E30300D0A426F617420646972656374696F6E3A2032372E31310D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D
09-23-2017 13:28:51.235,5120,RECV,2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052
09-23-2017 13:28:51.298,5121,RECV,49474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E6465
09-23-2017 13:28:51.361,5122,RECV,6420616E676C653A203333372E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331302E30300D0A5361696C20616E67
09-23-2017 13:28:51.423,5123,RECV,6C653A203330372E30300D0A5461696C20616E676C653A202D36382E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D
09-23-2017 13:28:51.486,5124,RECV,2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520
09-23-2017 13:28:51.548,5125,RECV,537475636B210D0A4C617469747564653A2034322E343434353635383333300D0A4C6F6E6769747564653A202D37362E343833343638303030300D0A57
09-23-2017 13:28:51.611,5126,RECV,696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2032372E33300D0A2D2D2D2D2D2D2D2D2D2D4E415649
09-23-2017 13:28:51.673,5127,RECV,474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E34383334393230
09-23-2017 13:28:51.735,5128,RECV,3030300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A2044495245435420524947
09-23-2017 13:28:51.798,5129,RECV,48540A0A0D0A496E74656E64656420616E676C653A203333392E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D333132
09-23-2017 13:28:51.860,5130,RECV,2E30300D0A5361696C20616E676C653A203330352E30300D0A5461696C20616E676C653A202D37302E30300D0A2D2D2D2D2D2D2D2D2D2D526F74617279
09-23-2017 13:28:51.923,5131,RECV,2053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D55205374
09-23-2017 13:28:51.986,5132,RECV,75636B210D0A4C617469747564653A2034322E343434353635383333300D0A4C6F6E6769747564653A202D37362E343833343638303030300D0A57696E
09-23-2017 13:28:52.048,5133,RECV,6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2032392E33360D0A2D2D2D2D2D2D2D2D2D2D4E4156494741
09-23-2017 13:28:52.111,5134,RECV,54494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030
09-23-2017 13:28:52.173,5135,RECV,300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F
09-23-2017 13:28:52.236,5136,RECV,723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203333392E30300D0A4F66667365742066726F6D20696E74656E64
09-23-2017 13:28:52.298,5137,RECV,656420616E676C653A202D3331302E30300D0A5361696C20616E676C653A203330352E30300D0A5461696C20616E676C653A202D37302E30300D0A2D2D2D
09-23-2017 13:28:52.360,5138,RECV,2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F6174
09-23-2017 13:28:52.423,5139,RECV,3A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353536303030300D0A4C6F6E6769747564653A202D37362E3438
09-23-2017 13:28:52.485,5140,RECV,33343539313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2032352E32310D0A2D2D2D
09-23-2017 13:28:52.548,5141,RECV,2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C
09-23-2017 13:28:52.610,5142,RECV,202D37362E343833343932303030300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A
09-23-2017 13:28:52.673,5143,RECV,204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203333362E30300D0A4F66667365742066726F6D20696E74656E64656420
09-23-2017 13:28:52.735,5144,RECV,616E676C653A202D3331312E30300D0A5361696C20616E676C653A203330382E30300D0A5461696C20616E676C653A202D36372E30300D0A2D2D2D2D2D
09-23-2017 13:28:52.798,5145,RECV,2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164
09-23-2017 13:28:52.860,5146,RECV,696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353536303030300D0A4C6F6E67
09-23-2017 13:28:52.923,5147,RECV,69747564653A202D37362E343833343539313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F
09-23-2017 13:28:52.986,5148,RECV,6E3A2031382E35380D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034
09-23-2017 13:28:53.048,5149,RECV,322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47205249474854204449524543542052494748540D0A0A0A496E74
09-23-2017 13:28:53.142,5150,RECV,656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203333362E30300D0A4F666673657420
09-23-2017 13:28:53.173,5151,RECV,66726F6D20696E74656E64656420616E676C653A202D3331382E30300D0A5361696C20616E676C653A203330382E30300D0A5461696C20616E676C653A20
09-23-2017 13:28:53.236,5152,RECV,2D36372E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E67
09-23-2017 13:28:53.314,5153,RECV,20772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353439333333300D0A4C6F6E676974
09-23-2017 13:28:53.361,5154,RECV,7564653A202D37362E343833343534303030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A
09-23-2017 13:28:53.439,5155,RECV,2031352E37320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E6578742057
09-23-2017 13:28:53.486,5156,RECV,6179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E4720524947485420444952454354
09-23-2017 13:28:53.548,5157,RECV,2052494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203333
09-23-2017 13:28:53.611,5158,RECV,342E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331392E30300D0A5361696C20616E676C653A203331302E30300D
09-23-2017 13:28:53.673,5159,RECV,0A5461696C20616E676C653A202D36352E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E
09-23-2017 13:28:53.736,5160,RECV,742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E3434343534
09-23-2017 13:28:53.798,5161,RECV,39333333300D0A4C6F6E6769747564653A202D37362E343833343534303030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F
09-23-2017 13:28:53.861,5162,RECV,617420646972656374696F6E3A2031362E38350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179
09-23-2017 13:28:53.923,5163,RECV,706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47205249474854204449524543542052
09-23-2017 13:28:53.986,5164,RECV,494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E64656420616E676C653A203333342E
09-23-2017 13:28:54.048,5165,RECV,30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331382E30300D0A5361696C20616E676C653A203331302E30300D0A54
09-23-2017 13:28:54.111,5166,RECV,61696C20616E676C653A202D36352E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D
09-23-2017 13:28:54.173,5167,RECV,2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203334380D0A494D5520537475636B210D0A4C61746974
09-23-2017 13:28:54.236,5168,RECV,7564653A2034322E343434353437363637300D0A4C6F6E6769747564653A202D37362E343833343530333333300D0A57696E6420772E722E74204E6F7274
09-23-2017 13:28:54.298,5169,RECV,683A203237302E30300D0A426F617420646972656374696F6E3A2031392E35380D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D
09-23-2017 13:28:54.361,5170,RECV,2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E472052
09-23-2017 13:28:54.423,5171,RECV,49474854204449524543542052494748540D0A0A0A496E74656E64656420536563746F723A204449524543542052494748540A0A0D0A496E74656E6465
09-23-2017 13:28:54.486,5172,RECV,6420616E676C653A203333342E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331352E30300D0A5361696C20616E67
09-23-2017 13:28:54.548,5173,RECV,6C653A203331302E30300D0A5461696C20616E676C653A202D36352E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D
09-23-2017 13:28:54.611,5174,RECV,2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203334360D0A494D5520537475636B210D0A4C617469747564
09-23-2017 13:28:54.674,5175,RECV,653A2034322E343434353437363637300D0A4C6F6E6769747564653A202D37362E343833343530333333300D0A57696E6420772E722E74204E6F7274683A
